precio_noche,estrellas,puntuacion,noches,features,scaledFeatures,prediction
173877.0,3.0,9.1,1.0,"[173877.0,3.0,9.1,1.0]","[0.9477777088095154,1.6032363542367636,3.436221181302093,4.678687769727618]",1
118247.0,0.0,7.3,1.0,"[118247.0,0.0,7.3,1.0]","[0.6445468390505862,0.0,2.756529079506075,4.678687769727618]",0
117824.0,0.0,8.4,1.0,"[117824.0,0.0,8.4,1.0]","[0.6422411288598971,0.0,3.1718964750480865,4.678687769727618]",0
48794.0,0.0,6.8,1.0,"[48794.0,0.0,6.8,1.0]","[0.2659688488049109,0.0,2.5677257178960695,4.678687769727618]",0
194267.0,5.0,9.3,1.0,"[194267.0,5.0,9.3,1.0]","[1.058920571192844,2.672060590394606,3.511742525946096,4.678687769727618]",1
160202.0,5.0,9.2,1.0,"[160202.0,5.0,9.2,1.0]","[0.8732373143469349,2.672060590394606,3.4739818536240943,4.678687769727618]",1
183395.0,2.0,8.1,1.0,"[183395.0,2.0,8.1,1.0]","[0.9996589135257744,1.0688242361578424,3.058614458082083,4.678687769727618]",1
30977.0,0.0,8.9,1.0,"[30977.0,0.0,8.9,1.0]","[0.16885102736872823,0.0,3.3606998366580916,4.678687769727618]",0
43883.0,0.0,8.0,1.0,"[43883.0,0.0,8.0,1.0]","[0.23919971701655748,0.0,3.020853785760082,4.678687769727618]",0
110924.0,0.0,7.9,1.0,"[110924.0,0.0,7.9,1.0]","[0.6046302534089424,0.0,2.9830931134380814,4.678687769727618]",0
113082.0,0.0,9.4,1.0,"[113082.0,0.0,9.4,1.0]","[0.6163931909775164,0.0,3.5495031982680967,4.678687769727618]",0
47561.0,0.0,8.9,1.0,"[47561.0,0.0,8.9,1.0]","[0.25924794888737074,0.0,3.3606998366580916,4.678687769727618]",0
32219.0,0.0,7.0,1.0,"[32219.0,0.0,7.0,1.0]","[0.17562098494990008,0.0,2.643247062540072,4.678687769727618]",0
57478.0,2.0,9.0,1.0,"[57478.0,2.0,9.0,1.0]","[0.3133040433579676,1.0688242361578424,3.3984605089800923,4.678687769727618]",1
116188.0,0.0,8.3,1.0,"[116188.0,0.0,8.3,1.0]","[0.6333235357819607,0.0,3.1341358027260853,4.678687769727618]",0
38938.0,0.0,7.8,1.0,"[38938.0,0.0,7.8,1.0]","[0.21224525627670657,0.0,2.94533244111608,4.678687769727618]",0
210974.0,5.0,9.5,1.0,"[210974.0,5.0,9.5,1.0]","[1.149987947447786,2.672060590394606,3.5872638705900974,4.678687769727618]",1
37282.0,0.0,7.8,1.0,"[37282.0,0.0,7.8,1.0]","[0.20321864616847743,0.0,2.94533244111608,4.678687769727618]",0
100163.0,3.0,8.9,1.0,"[100163.0,3.0,8.9,1.0]","[0.545973640259997,1.6032363542367636,3.3606998366580916,4.678687769727618]",1
94961.0,0.0,8.2,1.0,"[94961.0,0.0,8.2,1.0]","[0.5176183106808858,0.0,3.096375130404084,4.678687769727618]",0
38560.0,0.0,8.4,1.0,"[38560.0,0.0,8.4,1.0]","[0.210184834404176,0.0,3.1718964750480865,4.678687769727618]",0
26917.0,0.0,9.0,1.0,"[26917.0,0.0,9.0,1.0]","[0.14672057021932589,0.0,3.3984605089800923,4.678687769727618]",0
106447.0,4.0,7.7,1.0,"[106447.0,4.0,7.7,1.0]","[0.580226791177939,2.1376484723156848,2.907571768794079,4.678687769727618]",1
44990.0,0.0,7.2,1.0,"[44990.0,0.0,7.2,1.0]","[0.2452338096432541,0.0,2.718768407184074,4.678687769727618]",0
102996.0,0.0,6.8,1.0,"[102996.0,0.0,6.8,1.0]","[0.5614159026009469,0.0,2.5677257178960695,4.678687769727618]",0
178432.0,3.0,7.1,1.0,"[178432.0,3.0,7.1,1.0]","[0.9726063374586601,1.6032363542367636,2.6810077348620727,4.678687769727618]",1
202992.0,4.0,7.1,1.0,"[202992.0,4.0,7.1,1.0]","[1.1064792506580003,2.1376484723156848,2.6810077348620727,4.678687769727618]",1
175860.0,3.0,7.4,1.0,"[175860.0,3.0,7.4,1.0]","[0.9585867473630288,1.6032363542367636,2.7942897518280763,4.678687769727618]",1
226311.0,3.0,7.3,1.0,"[226311.0,3.0,7.3,1.0]","[1.2335876571276836,1.6032363542367636,2.756529079506075,4.678687769727618]",1
21631.0,0.0,7.7,1.0,"[21631.0,0.0,7.7,1.0]","[0.11790736911298577,0.0,2.907571768794079,4.678687769727618]",0
161036.0,2.0,7.2,1.0,"[161036.0,2.0,7.2,1.0]","[0.8777833245101372,1.0688242361578424,2.718768407184074,4.678687769727618]",1
114485.0,0.0,7.2,1.0,"[114485.0,0.0,7.2,1.0]","[0.6240407356525438,0.0,2.718768407184074,4.678687769727618]",0
31205.0,0.0,9.6,1.0,"[31205.0,0.0,9.6,1.0]","[0.17009382151406413,0.0,3.625024542912098,4.678687769727618]",0
97079.0,0.0,9.3,1.0,"[97079.0,0.0,9.3,1.0]","[0.5291632141888746,0.0,3.511742525946096,4.678687769727618]",0
35141.0,0.0,8.7,1.0,"[35141.0,0.0,8.7,1.0]","[0.1915483730756522,0.0,3.285178492014089,4.678687769727618]",0
116241.0,0.0,8.3,1.0,"[116241.0,0.0,8.3,1.0]","[0.6336124309122361,0.0,3.1341358027260853,4.678687769727618]",0
114347.0,0.0,8.2,1.0,"[114347.0,0.0,8.2,1.0]","[0.6232885181435247,0.0,3.096375130404084,4.678687769727618]",0
217056.0,5.0,9.3,1.0,"[217056.0,5.0,9.3,1.0]","[1.1831400263597724,2.672060590394606,3.511742525946096,4.678687769727618]",1
109524.0,3.0,8.6,1.0,"[109524.0,3.0,8.6,1.0]","[0.5969990612884589,1.6032363542367636,3.247417819692088,4.678687769727618]",1
94543.0,0.0,8.6,1.0,"[94543.0,0.0,8.6,1.0]","[0.51533985474777,0.0,3.247417819692088,4.678687769727618]",0
83700.0,0.0,4.5,1.0,"[83700.0,0.0,4.5,1.0]","[0.4562362717746248,0.0,1.6992302544900462,4.678687769727618]",0
202586.0,5.0,7.4,1.0,"[202586.0,5.0,7.4,1.0]","[1.1042662049430603,2.672060590394606,2.7942897518280763,4.678687769727618]",1
84300.0,0.0,4.5,1.0,"[84300.0,0.0,4.5,1.0]","[0.4595067826834035,0.0,1.6992302544900462,4.678687769727618]",0
123419.0,2.0,6.8,1.0,"[123419.0,2.0,6.8,1.0]","[0.6727386430842582,1.0688242361578424,2.5677257178960695,4.678687769727618]",1
20757.0,0.0,7.4,1.0,"[20757.0,0.0,7.4,1.0]","[0.11314332488919818,0.0,2.7942897518280763,4.678687769727618]",0
25910.0,0.0,9.5,1.0,"[25910.0,0.0,9.5,1.0]","[0.14123156274409235,0.0,3.5872638705900974,4.678687769727618]",0
39904.0,0.0,6.7,1.0,"[39904.0,0.0,6.7,1.0]","[0.21751077883984024,0.0,2.5299650455740688,4.678687769727618]",0
90674.0,0.0,7.8,1.0,"[90674.0,0.0,7.8,1.0]","[0.49425051023766225,0.0,2.94533244111608,4.678687769727618]",0
233094.0,5.0,9.4,1.0,"[233094.0,5.0,9.4,1.0]","[1.2705607829514265,2.672060590394606,3.5495031982680967,4.678687769727618]",1
21727.0,0.0,8.0,1.0,"[21727.0,0.0,8.0,1.0]","[0.11843065085839036,0.0,3.020853785760082,4.678687769727618]",0
24924.0,0.0,9.4,1.0,"[24924.0,0.0,9.4,1.0]","[0.13585702315066606,0.0,3.5495031982680967,4.678687769727618]",0
32983.0,0.0,7.0,1.0,"[32983.0,0.0,7.0,1.0]","[0.17978543550707826,0.0,2.643247062540072,4.678687769727618]",0
106416.0,4.0,8.8,1.0,"[106416.0,4.0,8.8,1.0]","[0.5800578147809854,2.1376484723156848,3.322939164336091,4.678687769727618]",1
55734.0,0.0,8.6,1.0,"[55734.0,0.0,8.6,1.0]","[0.3037977583164509,0.0,3.247417819692088,4.678687769727618]",0
44417.0,0.0,7.1,1.0,"[44417.0,0.0,7.1,1.0]","[0.24211047172537048,0.0,2.6810077348620727,4.678687769727618]",0
100211.0,0.0,8.8,1.0,"[100211.0,0.0,8.8,1.0]","[0.5462352811326993,0.0,3.322939164336091,4.678687769727618]",0
62449.0,0.0,7.4,1.0,"[62449.0,0.0,7.4,1.0]","[0.34040022623719884,0.0,2.7942897518280763,4.678687769727618]",0
91384.0,4.0,8.3,1.0,"[91384.0,4.0,8.3,1.0]","[0.4981206148130503,2.1376484723156848,3.1341358027260853,4.678687769727618]",1
57748.0,0.0,7.9,1.0,"[57748.0,0.0,7.9,1.0]","[0.31477577326691797,0.0,2.9830931134380814,4.678687769727618]",0
29876.0,0.0,9.8,1.0,"[29876.0,0.0,9.8,1.0]","[0.16284963985111936,0.0,3.700545887556101,4.678687769727618]",0
114741.0,0.0,8.6,1.0,"[114741.0,0.0,8.6,1.0]","[0.6254361536402894,0.0,3.247417819692088,4.678687769727618]",0
27491.0,0.0,7.2,1.0,"[27491.0,0.0,7.2,1.0]","[0.14984935898872415,0.0,2.718768407184074,4.678687769727618]",0
120692.0,5.0,6.9,1.0,"[120692.0,5.0,6.9,1.0]","[0.6578741710038593,2.672060590394606,2.605486390218071,4.678687769727618]",1
72468.0,0.0,7.7,1.0,"[72468.0,0.0,7.7,1.0]","[0.39501230756228806,0.0,2.907571768794079,4.678687769727618]",0
194267.0,4.0,7.9,1.0,"[194267.0,4.0,7.9,1.0]","[1.058920571192844,2.1376484723156848,2.9830931134380814,4.678687769727618]",1
40599.0,0.0,6.7,1.0,"[40599.0,0.0,6.7,1.0]","[0.22129912064250887,0.0,2.5299650455740688,4.678687769727618]",0
120801.0,5.0,6.8,1.0,"[120801.0,5.0,6.8,1.0]","[0.658468313818954,2.672060590394606,2.5677257178960695,4.678687769727618]",1
28508.0,0.0,8.1,1.0,"[28508.0,0.0,8.1,1.0]","[0.15539287497910398,0.0,3.058614458082083,4.678687769727618]",0
141973.0,2.0,7.2,1.0,"[141973.0,2.0,7.2,1.0]","[0.7738737420867241,1.0688242361578424,2.718768407184074,4.678687769727618]",1
136001.0,3.0,8.3,1.0,"[136001.0,3.0,8.3,1.0]","[0.7413212568413471,1.6032363542367636,3.1341358027260853,4.678687769727618]",1
79700.0,0.0,4.5,1.0,"[79700.0,0.0,4.5,1.0]","[0.43443286571610035,0.0,1.6992302544900462,4.678687769727618]",0
79922.0,0.0,6.8,1.0,"[79922.0,0.0,6.8,1.0]","[0.43564295475234843,0.0,2.5677257178960695,4.678687769727618]",0
42862.0,0.0,9.8,1.0,"[42862.0,0.0,9.8,1.0]","[0.2336343976201191,0.0,3.700545887556101,4.678687769727618]",0
179066.0,4.0,8.7,1.0,"[179066.0,4.0,8.7,1.0]","[0.9760621773189363,2.1376484723156848,3.285178492014089,4.678687769727618]",1
69701.0,0.0,7.9,1.0,"[69701.0,0.0,7.9,1.0]","[0.3799298014213037,0.0,2.9830931134380814,4.678687769727618]",0
27703.0,0.0,6.6,1.0,"[27703.0,0.0,6.6,1.0]","[0.15100493950982594,0.0,2.4922043732520676,4.678687769727618]",0
70773.0,0.0,7.4,1.0,"[70773.0,0.0,7.4,1.0]","[0.3857731142449883,0.0,2.7942897518280763,4.678687769727618]",0
79019.0,0.0,9.5,1.0,"[79019.0,0.0,9.5,1.0]","[0.43072083583463655,0.0,3.5872638705900974,4.678687769727618]",0
93021.0,0.0,7.8,1.0,"[93021.0,0.0,7.8,1.0]","[0.5070436587425015,0.0,2.94533244111608,4.678687769727618]",0
81100.0,0.0,4.5,1.0,"[81100.0,0.0,4.5,1.0]","[0.44206405783658387,0.0,1.6992302544900462,4.678687769727618]",0
62061.0,0.0,8.9,1.0,"[62061.0,0.0,8.9,1.0]","[0.338285295849522,0.0,3.3606998366580916,4.678687769727618]",0
37807.0,0.0,6.6,1.0,"[37807.0,0.0,6.6,1.0]","[0.20608034321365878,0.0,2.4922043732520676,4.678687769727618]",0
49794.0,0.0,8.8,1.0,"[49794.0,0.0,8.8,1.0]","[0.27141970031954205,0.0,3.322939164336091,4.678687769727618]",0
75825.0,0.0,8.5,1.0,"[75825.0,0.0,8.5,1.0]","[0.41331081609690473,0.0,3.2096571473700872,4.678687769727618]",0
81300.0,0.0,4.5,1.0,"[81300.0,0.0,4.5,1.0]","[0.4431542281395101,0.0,1.6992302544900462,4.678687769727618]",0
98868.0,0.0,8.3,1.0,"[98868.0,0.0,8.3,1.0]","[0.5389147875485496,0.0,3.1341358027260853,4.678687769727618]",0
174586.0,2.0,9.3,1.0,"[174586.0,2.0,9.3,1.0]","[0.9516423625333889,1.0688242361578424,3.511742525946096,4.678687769727618]",1
81600.0,0.0,4.5,1.0,"[81600.0,0.0,4.5,1.0]","[0.44478948359389947,0.0,1.6992302544900462,4.678687769727618]",0
145759.0,3.0,8.2,1.0,"[145759.0,3.0,8.2,1.0]","[0.7945106659211175,1.6032363542367636,3.096375130404084,4.678687769727618]",1
78166.0,0.0,6.5,1.0,"[78166.0,0.0,6.5,1.0]","[0.4260712594926562,0.0,2.454443700930067,4.678687769727618]",0
66608.0,0.0,7.2,1.0,"[66608.0,0.0,7.2,1.0]","[0.3630703176865497,0.0,2.718768407184074,4.678687769727618]",0
154493.0,3.0,8.6,1.0,"[154493.0,3.0,8.6,1.0]","[0.8421184030499057,1.6032363542367636,3.247417819692088,4.678687769727618]",1
64352.0,0.0,8.0,1.0,"[64352.0,0.0,8.0,1.0]","[0.3507731966695419,0.0,3.020853785760082,4.678687769727618]",0
43869.0,0.0,9.2,1.0,"[43869.0,0.0,9.2,1.0]","[0.23912340509535263,0.0,3.4739818536240943,4.678687769727618]",0
36268.0,0.0,9.4,1.0,"[36268.0,0.0,9.4,1.0]","[0.19769148273264148,0.0,3.5495031982680967,4.678687769727618]",0
43732.0,0.0,9.2,1.0,"[43732.0,0.0,9.2,1.0]","[0.23837663843784818,0.0,3.4739818536240943,4.678687769727618]",0
140041.0,2.0,9.1,1.0,"[140041.0,2.0,9.1,1.0]","[0.7633426969604568,1.0688242361578424,3.436221181302093,4.678687769727618]",1
114488.0,0.0,6.7,1.0,"[114488.0,0.0,6.7,1.0]","[0.6240570882070877,0.0,2.5299650455740688,4.678687769727618]",0
84200.0,0.0,4.5,1.0,"[84200.0,0.0,4.5,1.0]","[0.4589616975319404,0.0,1.6992302544900462,4.678687769727618]",0
115799.0,0.0,6.7,1.0,"[115799.0,0.0,6.7,1.0]","[0.6312031545427691,0.0,2.5299650455740688,4.678687769727618]",0
94299.0,0.0,8.2,1.0,"[94299.0,0.0,8.2,1.0]","[0.5140098469782001,0.0,3.096375130404084,4.678687769727618]",0
117568.0,0.0,8.0,1.0,"[117568.0,0.0,8.0,1.0]","[0.6408457108721516,0.0,3.020853785760082,4.678687769727618]",0
35992.0,0.0,8.7,1.0,"[35992.0,0.0,8.7,1.0]","[0.1961870477146033,0.0,3.285178492014089,4.678687769727618]",0
74543.0,5.0,9.6,1.0,"[74543.0,5.0,9.6,1.0]","[0.4063228244551476,2.672060590394606,3.625024542912098,4.678687769727618]",1
130892.0,4.0,8.0,1.0,"[130892.0,4.0,8.0,1.0]","[0.7134728564530967,2.1376484723156848,3.020853785760082,4.678687769727618]",1
122071.0,0.0,7.9,1.0,"[122071.0,0.0,7.9,1.0]","[0.6653908952425356,0.0,2.9830931134380814,4.678687769727618]",0
163401.0,2.0,9.1,1.0,"[163401.0,2.0,9.1,1.0]","[0.8906745883422398,1.0688242361578424,3.436221181302093,4.678687769727618]",1
23618.0,0.0,8.2,1.0,"[23618.0,0.0,8.2,1.0]","[0.1287382110725578,0.0,3.096375130404084,4.678687769727618]",0
197732.0,5.0,6.7,1.0,"[197732.0,5.0,6.7,1.0]","[1.0778077716910408,2.672060590394606,2.5299650455740688,4.678687769727618]",1
181537.0,4.0,8.5,1.0,"[181537.0,4.0,8.5,1.0]","[0.9895312314115897,2.1376484723156848,3.2096571473700872,4.678687769727618]",1
59087.0,0.0,8.6,1.0,"[59087.0,0.0,8.6,1.0]","[0.322074463445009,0.0,3.247417819692088,4.678687769727618]",0
93105.0,0.0,7.9,1.0,"[93105.0,0.0,7.9,1.0]","[0.5075015302697305,0.0,2.9830931134380814,4.678687769727618]",0
169077.0,4.0,8.5,1.0,"[169077.0,4.0,8.5,1.0]","[0.9216136215392859,2.1376484723156848,3.2096571473700872,4.678687769727618]",1
34121.0,0.0,8.0,1.0,"[34121.0,0.0,8.0,1.0]","[0.18598850453072846,0.0,3.020853785760082,4.678687769727618]",0
123431.0,5.0,6.6,1.0,"[123431.0,5.0,6.6,1.0]","[0.6728040533024339,2.672060590394606,2.4922043732520676,4.678687769727618]",1
74726.0,0.0,9.4,1.0,"[74726.0,0.0,9.4,1.0]","[0.4073203302823251,0.0,3.5495031982680967,4.678687769727618]",0
91711.0,0.0,6.5,1.0,"[91711.0,0.0,6.5,1.0]","[0.49990304325833473,0.0,2.454443700930067,4.678687769727618]",0
193157.0,2.0,8.0,1.0,"[193157.0,2.0,8.0,1.0]","[1.0528701260116033,1.0688242361578424,3.020853785760082,4.678687769727618]",1
101594.0,2.0,6.6,1.0,"[101594.0,2.0,6.6,1.0]","[0.5537738087774341,1.0688242361578424,2.4922043732520676,4.678687769727618]",0
106444.0,0.0,8.8,1.0,"[106444.0,0.0,8.8,1.0]","[0.580210438623395,0.0,3.322939164336091,4.678687769727618]",0
72831.0,0.0,8.0,1.0,"[72831.0,0.0,8.0,1.0]","[0.39699096666209915,0.0,3.020853785760082,4.678687769727618]",0
35122.0,0.0,8.0,1.0,"[35122.0,0.0,8.0,1.0]","[0.1914448068968742,0.0,3.020853785760082,4.678687769727618]",0
124545.0,2.0,9.2,1.0,"[124545.0,2.0,9.2,1.0]","[0.6788763018897329,1.0688242361578424,3.4739818536240943,4.678687769727618]",1
182397.0,4.0,9.3,1.0,"[182397.0,4.0,9.3,1.0]","[0.9942189637141725,2.1376484723156848,3.511742525946096,4.678687769727618]",1
49237.0,0.0,6.9,1.0,"[49237.0,0.0,6.9,1.0]","[0.26838357602589247,0.0,2.605486390218071,4.678687769727618]",0
108384.0,4.0,8.0,1.0,"[108384.0,4.0,8.0,1.0]","[0.5907850905617794,2.1376484723156848,3.020853785760082,4.678687769727618]",1
20588.0,0.0,9.2,1.0,"[20588.0,0.0,9.2,1.0]","[0.11222213098322552,0.0,3.4739818536240943,4.678687769727618]",0
62004.0,3.0,8.6,1.0,"[62004.0,3.0,8.6,1.0]","[0.337974597313188,1.6032363542367636,3.247417819692088,4.678687769727618]",1
78500.0,0.0,4.5,1.0,"[78500.0,0.0,4.5,1.0]","[0.42789184389854296,0.0,1.6992302544900462,4.678687769727618]",0
29582.0,0.0,6.6,1.0,"[29582.0,0.0,6.6,1.0]","[0.16124708950581781,0.0,2.4922043732520676,4.678687769727618]",0
88644.0,0.0,8.7,1.0,"[88644.0,0.0,8.7,1.0]","[0.48318528166296104,0.0,3.285178492014089,4.678687769727618]",0
37209.0,0.0,9.1,1.0,"[37209.0,0.0,9.1,1.0]","[0.20282073400790937,0.0,3.436221181302093,4.678687769727618]",0
68045.0,0.0,9.2,1.0,"[68045.0,0.0,9.2,1.0]","[0.3709031913130746,0.0,3.4739818536240943,4.678687769727618]",0
60093.0,5.0,8.9,1.0,"[60093.0,5.0,8.9,1.0]","[0.3275580200687279,2.672060590394606,3.3606998366580916,4.678687769727618]",1
107847.0,0.0,9.2,1.0,"[107847.0,0.0,9.2,1.0]","[0.5878579832984224,0.0,3.4739818536240943,4.678687769727618]",0
162002.0,2.0,8.8,1.0,"[162002.0,2.0,8.8,1.0]","[0.8830488470732708,1.0688242361578424,3.322939164336091,4.678687769727618]",1
35579.0,0.0,7.1,1.0,"[35579.0,0.0,7.1,1.0]","[0.19393584603906064,0.0,2.6810077348620727,4.678687769727618]",0
178128.0,3.0,8.9,1.0,"[178128.0,3.0,8.9,1.0]","[0.9709492785982122,1.6032363542367636,3.3606998366580916,4.678687769727618]",1
35222.0,0.0,9.0,1.0,"[35222.0,0.0,9.0,1.0]","[0.19198989204833733,0.0,3.3984605089800923,4.678687769727618]",0
43770.0,0.0,7.2,1.0,"[43770.0,0.0,7.2,1.0]","[0.23858377079540416,0.0,2.718768407184074,4.678687769727618]",0
57072.0,5.0,9.0,1.0,"[57072.0,5.0,9.0,1.0]","[0.31109099764302733,2.672060590394606,3.3984605089800923,4.678687769727618]",1
83349.0,0.0,8.4,1.0,"[83349.0,0.0,8.4,1.0]","[0.45432302289298926,0.0,3.1718964750480865,4.678687769727618]",0
37683.0,0.0,7.3,1.0,"[37683.0,0.0,7.3,1.0]","[0.2054044376258445,0.0,2.756529079506075,4.678687769727618]",0
217304.0,3.0,9.2,1.0,"[217304.0,3.0,9.2,1.0]","[1.184491837535401,1.6032363542367636,3.4739818536240943,4.678687769727618]",1
80300.0,0.0,4.5,1.0,"[80300.0,0.0,4.5,1.0]","[0.437703376624879,0.0,1.6992302544900462,4.678687769727618]",0
40264.0,0.0,7.3,1.0,"[40264.0,0.0,7.3,1.0]","[0.21947308538510746,0.0,2.756529079506075,4.678687769727618]",0
62126.0,0.0,9.7,1.0,"[62126.0,0.0,9.7,1.0]","[0.338639601197973,0.0,3.6627852152340994,4.678687769727618]",0
36585.0,0.0,9.0,1.0,"[36585.0,0.0,9.0,1.0]","[0.19941940266277955,0.0,3.3984605089800923,4.678687769727618]",0
50446.0,0.0,9.0,1.0,"[50446.0,0.0,9.0,1.0]","[0.2749736555070815,0.0,3.3984605089800923,4.678687769727618]",0
93696.0,0.0,7.9,1.0,"[93696.0,0.0,7.9,1.0]","[0.5107229835148774,0.0,2.9830931134380814,4.678687769727618]",0
78600.0,0.0,4.5,1.0,"[78600.0,0.0,4.5,1.0]","[0.4284369290500061,0.0,1.6992302544900462,4.678687769727618]",0
204662.0,5.0,7.1,1.0,"[204662.0,5.0,7.1,1.0]","[1.1155821726874344,2.672060590394606,2.6810077348620727,4.678687769727618]",1
29361.0,0.0,7.0,1.0,"[29361.0,0.0,7.0,1.0]","[0.16004245132108433,0.0,2.643247062540072,4.678687769727618]",0
81385.0,0.0,9.3,1.0,"[81385.0,0.0,9.3,1.0]","[0.44361755051825374,0.0,3.511742525946096,4.678687769727618]",0
51720.0,0.0,8.2,1.0,"[51720.0,0.0,8.2,1.0]","[0.2819180403367216,0.0,3.096375130404084,4.678687769727618]",0
46809.0,0.0,7.2,1.0,"[46809.0,0.0,7.2,1.0]","[0.25514890854836814,0.0,2.718768407184074,4.678687769727618]",0
92036.0,0.0,8.9,1.0,"[92036.0,0.0,8.9,1.0]","[0.5016745700005898,0.0,3.3606998366580916,4.678687769727618]",0
106047.0,0.0,7.4,1.0,"[106047.0,0.0,7.4,1.0]","[0.5780464505720865,0.0,2.7942897518280763,4.678687769727618]",0
79490.0,0.0,8.2,1.0,"[79490.0,0.0,8.2,1.0]","[0.4332881868980278,0.0,3.096375130404084,4.678687769727618]",0
78000.0,0.0,4.5,1.0,"[78000.0,0.0,4.5,1.0]","[0.4251664181412274,0.0,1.6992302544900462,4.678687769727618]",0
31289.0,0.0,8.1,1.0,"[31289.0,0.0,8.1,1.0]","[0.17055169304129314,0.0,3.058614458082083,4.678687769727618]",0
41791.0,0.0,8.6,1.0,"[41791.0,0.0,8.6,1.0]","[0.22779653564794916,0.0,3.247417819692088,4.678687769727618]",0
29834.0,0.0,7.3,1.0,"[29834.0,0.0,7.3,1.0]","[0.16262070408750487,0.0,2.756529079506075,4.678687769727618]",0
93477.0,4.0,7.1,1.0,"[93477.0,4.0,7.1,1.0]","[0.5095292470331733,2.1376484723156848,2.6810077348620727,4.678687769727618]",1
26529.0,0.0,9.2,1.0,"[26529.0,0.0,9.2,1.0]","[0.144605639831649,0.0,3.4739818536240943,4.678687769727618]",0
42665.0,0.0,9.2,1.0,"[42665.0,0.0,9.2,1.0]","[0.23256057987173676,0.0,3.4739818536240943,4.678687769727618]",0
41326.0,0.0,9.6,1.0,"[41326.0,0.0,9.6,1.0]","[0.2252618896936457,0.0,3.625024542912098,4.678687769727618]",0
231706.0,4.0,8.2,1.0,"[231706.0,4.0,8.2,1.0]","[1.2629950010491184,2.1376484723156848,3.096375130404084,4.678687769727618]",1
119799.0,0.0,8.8,1.0,"[119799.0,0.0,8.8,1.0]","[0.6530065606012936,0.0,3.322939164336091,4.678687769727618]",0
101342.0,0.0,7.7,1.0,"[101342.0,0.0,7.7,1.0]","[0.552400194195747,0.0,2.907571768794079,4.678687769727618]",0
121850.0,0.0,9.7,1.0,"[121850.0,0.0,9.7,1.0]","[0.6641862570578021,0.0,3.6627852152340994,4.678687769727618]",0
48152.0,0.0,8.5,1.0,"[48152.0,0.0,8.5,1.0]","[0.26246940213251774,0.0,3.2096571473700872,4.678687769727618]",0
186215.0,5.0,9.8,1.0,"[186215.0,5.0,9.8,1.0]","[1.015030314797034,2.672060590394606,3.700545887556101,4.678687769727618]",1
202639.0,4.0,7.1,1.0,"[202639.0,4.0,7.1,1.0]","[1.1045551000733356,2.1376484723156848,2.6810077348620727,4.678687769727618]",1
86740.0,0.0,7.2,1.0,"[86740.0,0.0,7.2,1.0]","[0.4728068603791034,0.0,2.718768407184074,4.678687769727618]",0
80500.0,0.0,4.5,1.0,"[80500.0,0.0,4.5,1.0]","[0.4387935469278052,0.0,1.6992302544900462,4.678687769727618]",0
41700.0,0.0,8.0,1.0,"[41700.0,0.0,8.0,1.0]","[0.22730050816011774,0.0,3.020853785760082,4.678687769727618]",0
141695.0,3.0,8.6,1.0,"[141695.0,3.0,8.6,1.0]","[0.7723584053656567,1.6032363542367636,3.247417819692088,4.678687769727618]",1
41797.0,0.0,6.7,1.0,"[41797.0,0.0,6.7,1.0]","[0.22782924075703695,0.0,2.5299650455740688,4.678687769727618]",0
177798.0,5.0,6.6,1.0,"[177798.0,5.0,6.6,1.0]","[0.969150497598384,2.672060590394606,2.4922043732520676,4.678687769727618]",1
83600.0,0.0,4.5,1.0,"[83600.0,0.0,4.5,1.0]","[0.4556911866231617,0.0,1.6992302544900462,4.678687769727618]",0
205886.0,3.0,9.5,1.0,"[205886.0,3.0,9.5,1.0]","[1.122254014941343,1.6032363542367636,3.5872638705900974,4.678687769727618]",1
104106.0,0.0,7.7,1.0,"[104106.0,0.0,7.7,1.0]","[0.5674663477821874,0.0,2.907571768794079,4.678687769727618]",0
90651.0,5.0,9.6,1.0,"[90651.0,5.0,9.6,1.0]","[0.4941251406528257,2.672060590394606,3.625024542912098,4.678687769727618]",1
212089.0,3.0,7.6,1.0,"[212089.0,3.0,7.6,1.0]","[1.1560656468865997,1.6032363542367636,2.8698110964720778,4.678687769727618]",1
41262.0,0.0,9.2,1.0,"[41262.0,0.0,9.2,1.0]","[0.2249130351967093,0.0,3.4739818536240943,4.678687769727618]",0
123245.0,3.0,7.7,1.0,"[123245.0,3.0,7.7,1.0]","[0.6717901949207125,1.6032363542367636,2.907571768794079,4.678687769727618]",1
79200.0,0.0,4.5,1.0,"[79200.0,0.0,4.5,1.0]","[0.43170743995878474,0.0,1.6992302544900462,4.678687769727618]",0
116173.0,4.0,7.1,1.0,"[116173.0,4.0,7.1,1.0]","[0.6332417730092412,2.1376484723156848,2.6810077348620727,4.678687769727618]",1
200999.0,4.0,7.8,1.0,"[200999.0,4.0,7.8,1.0]","[1.0956157035893406,2.1376484723156848,2.94533244111608,4.678687769727618]",1
35821.0,0.0,8.6,1.0,"[35821.0,0.0,8.6,1.0]","[0.19525495210560137,0.0,3.247417819692088,4.678687769727618]",0
59973.0,0.0,8.4,1.0,"[59973.0,0.0,8.4,1.0]","[0.3269039178869722,0.0,3.1718964750480865,4.678687769727618]",0
43235.0,0.0,9.5,1.0,"[43235.0,0.0,9.5,1.0]","[0.2356675652350765,0.0,3.5872638705900974,4.678687769727618]",0
80100.0,0.0,4.5,1.0,"[80100.0,0.0,4.5,1.0]","[0.4366132063219528,0.0,1.6992302544900462,4.678687769727618]",0
