nombre_hotel,plataforma,ciudad,estrellas,fecha_captura,grupo,integrante,precio_noche,puntuacion,tipo_alojamiento,url_origen,zona_geografica,estudiante,hotel_viaje,precio_original,precio_limpio,precio_clp,pais,adultos,noches,tipo_habitacion,segmento_precio
Hostal Reymar,Booking.com,Puerto Natales,0,2026-04-28 01:03:12.743,G5_Turismo_Hoteleria,camila-rojas,53686.0,8.3,hostal,https://www.booking.com/hotel/cl/reymar.es-ar.html,Patagonia,NaN,NaN,NaN,,,NaN,,,NaN,Medio
Hostal B&B Coastal Natales,Booking.com,Puerto Natales,0,2026-04-30 03:16:52.672,G5_Turismo_Hoteleria,camila-rojas,64000.0,8.8,hostal,https://www.booking.com/hotel/cl/hostal-b-amp-b-coastal-natales.es-ar.html,Patagonia,NaN,NaN,NaN,,,NaN,,,NaN,Medio
Puma House,Booking.com,Puerto Natales,0,2026-04-28 01:03:19.881,G5_Turismo_Hoteleria,camila-rojas,19685.0,9.1,otro,https://www.booking.com/hotel/cl/puma-house.es-ar.html,Patagonia,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Hostal Doble E Patagonia,Booking.com,Puerto Natales,0,2026-04-28 01:03:28.261,G5_Turismo_Hoteleria,camila-rojas,51727.0,9.1,hostal,https://www.booking.com/hotel/cl/hostal-doble-e-patagonia.es-ar.html,Patagonia,NaN,NaN,NaN,,,NaN,,,NaN,Medio
Corner Hostel Puerto Natales,Booking.com,Puerto Natales,0,2026-04-28 01:03:29.662,G5_Turismo_Hoteleria,camila-rojas,19202.0,7.8,hostal,https://www.booking.com/hotel/cl/corner-hostel-puerto-natales.es-ar.html,Patagonia,NaN,NaN,NaN,,,NaN,,,NaN,Economico
hostal perez de arce,Booking.com,Punta Arenas,0,2026-04-30 03:20:35.467,G5_Turismo_Hoteleria,camila-rojas,31680.0,9.1,hostal,https://www.booking.com/hotel/cl/hostal-perez-de-arce.es-ar.html,Patagonia,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Central House,Booking.com,Punta Arenas,0,2026-04-28 01:06:13.808,G5_Turismo_Hoteleria,camila-rojas,53190.0,7.7,otro,https://www.booking.com/hotel/cl/central-house.es-ar.html,Patagonia,NaN,NaN,NaN,,,NaN,,,NaN,Medio
Karol Hostal,Booking.com,Punta Arenas,0,2026-04-28 01:06:30.420,G5_Turismo_Hoteleria,camila-rojas,126162.0,8.9,hostal,https://www.booking.com/hotel/cl/karol-hostal.es-ar.html,Patagonia,NaN,NaN,NaN,,,NaN,,,NaN,Premium
Hospedaje de la vita,Booking.com,Punta Arenas,0,2026-04-28 01:06:35.094,G5_Turismo_Hoteleria,camila-rojas,107372.0,8.9,otro,https://www.booking.com/hotel/cl/hospedaje-de-la-vita.es-ar.html,Patagonia,NaN,NaN,NaN,,,NaN,,,NaN,Premium
La Mia NONNA,Booking.com,Punta Arenas,0,2026-04-30 03:20:54.936,G5_Turismo_Hoteleria,camila-rojas,37703.0,9.1,otro,https://www.booking.com/hotel/cl/la-mia-nonna.es-ar.html,Patagonia,NaN,NaN,NaN,,,NaN,,,NaN,Economico
HOSTAL BOUTIQUE TERRA ANTARCTICA,Booking.com,Punta Arenas,0,2026-04-30 03:20:33.800,G5_Turismo_Hoteleria,camila-rojas,49573.0,8.8,hostal,https://www.booking.com/hotel/cl/hostal-boutique-terra-antarctica.es-ar.html,Patagonia,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Hotel Qamiri,Booking.com,Arica,0,2026-04-28 12:41:46.166,G5_Turismo_Hoteleria,camila-rojas,32200.0,7.8,hotel,https://www.booking.com/hotel/cl/qamiri.es-ar.html,Norte Grande,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Departamento Full 3D 2B Cerca de Playas en Arica,Booking.com,Arica,0,2026-04-28 12:41:50.869,G5_Turismo_Hoteleria,camila-rojas,53910.0,9.1,otro,https://www.booking.com/hotel/cl/departamento-full-3d-2b-cerca-de-playas-en-arica.es-ar.html,Norte Grande,NaN,NaN,NaN,,,NaN,,,NaN,Medio
DEPARTAMENTO EDIFICIO AZUL I,Booking.com,Iquique,0,2026-04-28 13:02:32.213,G5_Turismo_Hoteleria,camila-rojas,189244.0,8.3,otro,https://www.booking.com/hotel/cl/departamento-edificio-azul-i.es-ar.html,Norte Grande,NaN,NaN,NaN,,,NaN,,,NaN,Premium
Departamento galáctico con vista al desierto,Booking.com,Calama,0,2026-04-30 01:43:40.718,G5_Turismo_Hoteleria,camila-rojas,234108.0,9.4,otro,https://www.booking.com/hotel/cl/departamento-futurista-en-centro-de-calama.es-ar.html,Norte Grande,NaN,NaN,NaN,,,NaN,,,NaN,Premium
Departamento Calama Kamac Mayu,Booking.com,Calama,0,2026-04-28 13:06:17.437,G5_Turismo_Hoteleria,camila-rojas,107820.0,9.0,otro,https://www.booking.com/hotel/cl/departamento-calama-kamac-mayu.es-ar.html,Norte Grande,NaN,NaN,NaN,,,NaN,,,NaN,Premium
Hotel Quitor,Booking.com,Calama,0,2026-04-28 14:51:13.904,G5_Turismo_Hoteleria,camila-rojas,163743.0,7.2,hotel,https://www.booking.com/hotel/cl/quitor.es-ar.html,Norte Grande,NaN,NaN,NaN,,,NaN,,,NaN,Premium
Hotel Costa Pacifico,Booking.com,Arica,0,2026-04-28 14:35:26.143,G5_Turismo_Hoteleria,camila-rojas,100214.0,8.2,hotel,https://www.booking.com/hotel/cl/costa-pacifico.es-ar.html,Norte Grande,NaN,NaN,NaN,,,NaN,,,NaN,Premium
Departamento Playero,Booking.com,Arica,0,2026-04-28 14:35:29.262,G5_Turismo_Hoteleria,camila-rojas,76950.0,8.2,otro,https://www.booking.com/hotel/cl/departamento-playero-arica.es-ar.html,Norte Grande,NaN,NaN,NaN,,,NaN,,,NaN,Medio
Económicas Habitaciones a pasos de Playa Chinchorro,Booking.com,Arica,0,2026-04-28 14:36:05.449,G5_Turismo_Hoteleria,camila-rojas,38235.0,8.4,otro,https://www.booking.com/hotel/cl/economicas-habitaciones-privadas-cerca-de-playa.es-ar.html,Norte Grande,NaN,NaN,NaN,,,NaN,,,NaN,Economico
Departamento frente al mar en Arica,Booking.com,Arica,0,2026-04-28 14:36:13.068,G5_Turismo_Hoteleria,camila-rojas,134215.0,9.6,otro,https://www.booking.com/hotel/cl/ale-sciaraffia.es-ar.html,Norte Grande,NaN,NaN,NaN,,,NaN,,,NaN,Premium
Departamento amoblado calama,Booking.com,Calama,0,2026-04-28 14:51:34.145,G5_Turismo_Hoteleria,camila-rojas,140121.0,8.9,otro,https://www.booking.com/hotel/cl/departamento-amoblado-calama3.es-ar.html,Norte Grande,NaN,NaN,NaN,,,NaN,,,NaN,Premium
Departamento Centro Sur 1 Dormitorio 1 baño Full equipado,Booking.com,Antofagasta,0,2026-04-28 14:54:17.959,G5_Turismo_Hoteleria,camila-rojas,189000.0,9.7,otro,https://www.booking.com/hotel/cl/departamento-antofagasta7.es-ar.html,Norte Grande,NaN,NaN,NaN,,,NaN,,,NaN,Premium
PRO HOME Plaza Tokio I,Booking.com,Antofagasta,0,2026-04-28 14:55:27.736,G5_Turismo_Hoteleria,camila-rojas,137997.0,9.9,otro,https://www.booking.com/hotel/cl/pro-home-plaza-tokio.es-ar.html,Norte Grande,NaN,NaN,NaN,,,NaN,,,NaN,Premium
Alto del Sol Costanera Antofagasta,Booking.com,Antofagasta,0,2026-04-30 02:08:20.339,G5_Turismo_Hoteleria,camila-rojas,130694.0,8.6,otro,https://www.booking.com/hotel/cl/alto-del-sol-costanera.es-ar.html,Norte Grande,NaN,NaN,NaN,,,NaN,,,NaN,Premium
Departamento en condominio Los Carrera 2092 a pasos casino Antay,Booking.com,Copiapo,0,2026-04-28 14:58:44.455,G5_Turismo_Hoteleria,camila-rojas,210000.0,9.8,otro,https://www.booking.com/hotel/cl/hermoso-departamento-en-edificio-innova.es-ar.html,Norte Chico,NaN,NaN,NaN,,,NaN,,,NaN,Premium
Lodge Atacama Hostal,Booking.com,Copiapo,0,2026-04-30 02:15:07.706,G5_Turismo_Hoteleria,camila-rojas,81000.0,7.8,hostal,https://www.booking.com/hotel/cl/lodge-atacama-hostal.es-ar.html,Norte Chico,NaN,NaN,NaN,,,NaN,,,NaN,Medio
Hotel Costa Real,Booking.com,La Serena,0,2026-04-30 02:24:52.165,G5_Turismo_Hoteleria,camila-rojas,95000.0,8.1,hotel,https://www.booking.com/hotel/cl/costa-real.es-ar.html,Norte Chico,bastian-bravo,NaN,NaN,,,NaN,,,NaN,Medio
Hotel Chagual,Booking.com,La Serena,0,2026-04-28 15:04:27.114,G5_Turismo_Hoteleria,camila-rojas,187901.0,8.8,hotel,https://www.booking.com/hotel/cl/chagual.es-ar.html,Norte Chico,NaN,NaN,NaN,,,NaN,,,NaN,Premium
Apart Hotel Gran Pacifico,Booking.com,La Serena,3,2026-04-30 02:25:20.989,G5_Turismo_Hoteleria,camila-rojas,66463.0,8.8,apartamento,https://www.booking.com/hotel/cl/apart-gran-pacifico.es-ar.html,Norte Chico,NaN,NaN,NaN,,,NaN,,,NaN,Medio
HOM l Parking Piscina Wifi CoWorK Museo Serena,Booking.com,La Serena,0,2026-04-28 15:04:36.083,G5_Turismo_Hoteleria,camila-rojas,138421.0,9.4,otro,https://www.booking.com/hotel/cl/hom-i-estudio-a-estrenar-en-la-serena-con-parking.es-ar.html,Norte Chico,NaN,NaN,NaN,,,NaN,,,NaN,Premium
Hotel Francisco De Aguirre,Booking.com,La Serena,4,2026-04-30 02:25:01.584,G5_Turismo_Hoteleria,camila-rojas,72107.0,7.9,hotel,https://www.booking.com/hotel/cl/francisco-de-aguirre.es-ar.html,Norte Chico,NaN,NaN,NaN,,,NaN,,,NaN,Medio
MarSerena,Booking.com,La Serena,3,2026-04-28 15:05:02.089,G5_Turismo_Hoteleria,camila-rojas,166561.0,8.5,otro,https://www.booking.com/hotel/cl/cabanas-hostal-del-mar.es-ar.html,Norte Chico,NaN,NaN,NaN,,,NaN,,,NaN,Premium
Studio Frente Al Muelle Barón,Booking.com,Valparaiso,0,2026-04-28 15:08:18.034,G5_Turismo_Hoteleria,camila-rojas,94500.0,8.5,otro,https://www.booking.com/hotel/cl/studio-frente-al-muelle-baron.es-ar.html,Centro,NaN,NaN,NaN,,,NaN,,,NaN,Medio
Hotel Brighton,Booking.com,Valparaiso,0,2026-04-28 15:08:44.919,G5_Turismo_Hoteleria,camila-rojas,187901.0,7.9,hotel,https://www.booking.com/hotel/cl/brighton.es-ar.html,Centro,NaN,NaN,NaN,,,NaN,,,NaN,Premium
Hostal Po,Booking.com,Valparaiso,0,2026-04-28 15:09:17.721,G5_Turismo_Hoteleria,camila-rojas,86408.0,8.8,hostal,https://www.booking.com/hotel/cl/hostal-po.es-ar.html,Centro,NaN,NaN,NaN,,,NaN,,,NaN,Medio
HOM I Loft con Jardín I Parking I Cerro Baron,Booking.com,Valparaiso,0,2026-04-28 15:09:49.542,G5_Turismo_Hoteleria,camila-rojas,146026.0,8.6,otro,https://www.booking.com/hotel/cl/espectacular-loft-con-jardin-estacionamiento-en-el-mejor-proyecto-de-valpo-servi.es-ar.html,Centro,NaN,NaN,NaN,,,NaN,,,NaN,Premium
Hostal Gloria 2 poniente 333 casa 14,Booking.com,Vina del Mar,0,2026-04-30 02:32:56.860,G5_Turismo_Hoteleria,camila-rojas,40000.0,10.0,hostal,https://www.booking.com/hotel/cl/hostal-gloria-2-poniente-333-casa-14.es-ar.html,Centro,NaN,NaN,NaN,,,NaN,,,NaN,Economico
"Departamento muy central, a pasos de playa, bares y terminal",Booking.com,Vina del Mar,0,2026-04-28 15:15:42.337,G5_Turismo_Hoteleria,camila-rojas,129375.0,9.3,otro,https://www.booking.com/hotel/cl/departamento-muy-central-a-pasos-de-playa-bares-y-terminal.es-ar.html,Centro,NaN,NaN,NaN,,,NaN,,,NaN,Premium
Maré Hotel Boutique,Booking.com,Vina del Mar,0,2026-04-30 02:33:46.346,G5_Turismo_Hoteleria,camila-rojas,200000.0,9.2,hotel,https://www.booking.com/hotel/cl/mare-boutique.es-ar.html,Centro,NaN,NaN,NaN,,,NaN,,,NaN,Premium
Hotel Rondó,Booking.com,Vina del Mar,3,2026-04-28 15:16:05.665,G5_Turismo_Hoteleria,camila-rojas,163707.0,8.2,hotel,https://www.booking.com/hotel/cl/rondo-vina-del-mar.es-ar.html,Centro,NaN,NaN,NaN,,,NaN,,,NaN,Premium
Hotel Enjoy,NaN,Vina del Mar,4,2026-04-28 15:18:13.388,NaN,NaN,159422.0,7.2,hotel,dataset_bastian_bravo,Centro,bastian-bravo,NaN,NaN,,,NaN,,,NaN,Premium
Sheraton Miramar,NaN,Vina del Mar,3,2026-04-28 15:18:14.227,NaN,NaN,62037.0,8.1,hotel,dataset_bastian_bravo,Centro,bastian-bravo,NaN,NaN,,,NaN,,,NaN,Medio
Hotel del Mar,NaN,Vina del Mar,4,2026-04-28 15:18:14.297,NaN,NaN,86711.0,9.0,hotel,dataset_bastian_bravo,Centro,bastian-bravo,NaN,NaN,,,NaN,,,NaN,Medio
Gala Hotel,NaN,Vina del Mar,3,2026-04-28 15:18:14.368,NaN,NaN,196320.0,8.5,hotel,dataset_bastian_bravo,Centro,bastian-bravo,NaN,NaN,,,NaN,,,NaN,Premium
Hotel Marina del Rey,NaN,Vina del Mar,4,2026-04-28 15:18:14.443,NaN,NaN,169441.0,7.7,hotel,dataset_bastian_bravo,Centro,bastian-bravo,NaN,NaN,,,NaN,,,NaN,Premium
Hotel W,NaN,Santiago,4,2026-04-28 15:18:14.515,NaN,NaN,82506.0,7.3,hotel,dataset_bastian_bravo,Centro,bastian-bravo,NaN,NaN,,,NaN,,,NaN,Medio
Ritz-Carlton,NaN,Santiago,5,2026-04-28 15:18:14.589,NaN,NaN,184670.0,7.8,hotel,dataset_bastian_bravo,Centro,bastian-bravo,NaN,NaN,,,NaN,,,NaN,Premium
Plaza San Francisco,NaN,Santiago,5,2026-04-28 15:18:14.673,NaN,NaN,169089.0,8.0,hotel,dataset_bastian_bravo,Centro,bastian-bravo,NaN,NaN,,,NaN,,,NaN,Premium
Luciano K,NaN,Santiago,4,2026-04-28 15:18:14.749,NaN,NaN,102333.0,7.8,hotel,dataset_bastian_bravo,Centro,bastian-bravo,NaN,NaN,,,NaN,,,NaN,Premium
Hotel Magnolia,NaN,Santiago,5,2026-04-28 15:18:14.822,NaN,NaN,97604.0,8.6,hotel,dataset_bastian_bravo,Centro,bastian-bravo,NaN,NaN,,,NaN,,,NaN,Medio
Hotel Enjoy Coquimbo,NaN,La Serena,3,2026-04-28 15:18:14.900,NaN,NaN,152319.0,9.6,hotel,dataset_bastian_bravo,Norte Chico,bastian-bravo,NaN,NaN,,,NaN,,,NaN,Premium
La Serena Golf,NaN,La Serena,4,2026-04-28 15:18:15.043,NaN,NaN,187756.0,7.7,hotel,dataset_bastian_bravo,Norte Chico,bastian-bravo,NaN,NaN,,,NaN,,,NaN,Premium
Hotel Francisco de Aguirre,NaN,La Serena,5,2026-04-28 15:18:15.113,NaN,NaN,141189.0,8.7,hotel,dataset_bastian_bravo,Norte Chico,bastian-bravo,NaN,NaN,,,NaN,,,NaN,Premium
Hotel del Valle 818,NaN,Vina del Mar,5,2026-04-28 15:19:12.999,NaN,NaN,56467.0,7.2,hotel,generador_masivo_bastian_bravo,Centro,bastian-bravo,NaN,NaN,,,NaN,,,NaN,Medio
